pid,date,cpu,mem
343,17:17:31,0,0.6
6126,17:17:31,0,4.4
6216,17:17:31,0,0.2
6350,17:17:31,0,0.2
6002,17:17:31,0,3.1
6211,17:17:31,0,0.1
582,17:17:31,0,0
6273,17:17:31,1.1,0.8
6007,17:17:31,0,1.7
6026,17:17:31,0,0.4
6013,17:17:31,0,1.2
6019,17:17:31,0,1.4
249,17:17:32,0,3.6
395,17:17:32,0,1.1
141,17:17:32,0,1.2
6043,17:17:32,0.2,3.7
6020,17:17:32,0,1.8
6338,17:17:32,0,0.8
172,17:17:32,0,1.3
406,17:17:32,0,0.3
343,17:17:32,0,0.6
6126,17:17:32,0,4.4
6216,17:17:32,0,0.2
6350,17:17:32,0,0.2
6002,17:17:32,0.2,3.1
6211,17:17:32,0,0.1
582,17:17:32,0,0
6273,17:17:32,0,0.8
6007,17:17:32,0,1.7
6026,17:17:32,0,0.4
6013,17:17:32,0,1.2
6019,17:17:32,0,1.4
249,17:17:33,0,3.6
395,17:17:33,0,1.1
141,17:17:33,0,1.2
6043,17:17:33,0.1,3.7
6020,17:17:33,0,1.8
6338,17:17:33,0,0.8
172,17:17:33,0,1.3
406,17:17:33,0,0.3
343,17:17:33,0,0.6
6126,17:17:33,0,4.4
6216,17:17:33,0,0.2
6350,17:17:33,0,0.2
6002,17:17:33,0.1,3.1
6211,17:17:33,0,0.1
582,17:17:33,0,0
6273,17:17:33,0,0.8
6007,17:17:33,0,1.7
6026,17:17:33,0,0.4
6013,17:17:33,0,1.2
6019,17:17:33,0,1.4
249,17:17:34,0,3.6
395,17:17:34,0,1.1
141,17:17:34,0,1.2
6043,17:17:34,0.3,3.7
6020,17:17:34,0,1.8
6338,17:17:34,0,0.8
172,17:17:34,0,1.3
406,17:17:34,0,0.3
343,17:17:34,0,0.6
6126,17:17:34,0,4.4
6216,17:17:34,0,0.2
6350,17:17:34,0,0.2
6002,17:17:34,0.2,3.1
6211,17:17:34,0,0.1
582,17:17:34,0,0
6273,17:17:34,0,0.8
6007,17:17:34,0,1.7
6026,17:17:34,0,0.4
6013,17:17:34,0,1.2
6019,17:17:34,0,1.4
249,17:17:35,0,3.6
395,17:17:35,0,1.1
141,17:17:35,0,1.2
6043,17:17:35,0.1,3.7
6020,17:17:35,0,1.8
6338,17:17:35,0,0.8
172,17:17:35,0,1.3
406,17:17:35,0.4,0.3
343,17:17:35,0,0.6
6126,17:17:35,0,4.4
6216,17:17:35,0,0.2
6350,17:17:35,0,0.2
6002,17:17:35,0.2,3.1
6211,17:17:35,0,0.1
582,17:17:35,0,0
6273,17:17:35,0,0.8
6007,17:17:35,0,1.7
6026,17:17:35,0,0.4
6013,17:17:35,0,1.2
6019,17:17:35,0,1.4
249,17:17:36,0,3.6
395,17:17:36,0.1,1.1
141,17:17:36,0,1.2
6043,17:17:36,0.1,3.7
6020,17:17:36,0,1.8
6338,17:17:36,0,0.8
172,17:17:36,0,1.3
406,17:17:36,0,0.3
343,17:17:36,0,0.6
6126,17:17:36,1.3,4.4
6216,17:17:36,0,0.2
6350,17:17:36,0,0.2
6002,17:17:36,1.3,3.1
6211,17:17:36,0,0.1
582,17:17:36,0,0
6273,17:17:36,0,0.8
6007,17:17:36,0,1.7
6026,17:17:36,0,0.4
6013,17:17:36,0,1.2
6019,17:17:36,0.2,1.4
249,17:17:37,0,3.6
395,17:17:37,0,1.1
141,17:17:37,0.1,1.2
6043,17:17:37,0.2,3.7
6020,17:17:37,0,1.8
6338,17:17:37,0,0.8
172,17:17:37,0,1.3
406,17:17:37,0,0.3
343,17:17:37,0,0.6
6126,17:17:37,0.1,4.4
6216,17:17:37,0,0.2
6350,17:17:37,0,0.2
6002,17:17:37,0.2,3.1
6211,17:17:37,0,0.1
582,17:17:37,0,0
6273,17:17:37,0,0.8
6007,17:17:37,0,1.7
6026,17:17:37,0,0.4
6013,17:17:37,0,1.2
6019,17:17:37,0,1.4
249,17:17:38,0,3.6
395,17:17:38,0,1.1
141,17:17:38,0.1,1.2
6043,17:17:38,0.1,3.7
6020,17:17:38,0,1.8
6338,17:17:38,0,0.8
172,17:17:38,0,1.3
406,17:17:38,0,0.3
343,17:17:38,0,0.6
6126,17:17:38,0.2,4.4
6216,17:17:38,0,0.2
6350,17:17:38,0,0.2
6002,17:17:38,0.1,3.1
6211,17:17:38,0,0.1
582,17:17:38,0,0
6273,17:17:38,0,0.8
6007,17:17:38,0,1.7
6026,17:17:38,0,0.4
6013,17:17:38,0,1.2
6019,17:17:38,0,1.4
249,17:17:39,0,3.6
395,17:17:39,0,1.1
141,17:17:39,0,1.2
6043,17:17:39,0.3,3.7
6020,17:17:39,0,1.8
6338,17:17:39,0,0.8
172,17:17:39,0,1.3
406,17:17:39,0,0.3
343,17:17:39,0,0.6
6126,17:17:39,0,4.4
6216,17:17:39,0,0.2
6350,17:17:39,0,0.2
6002,17:17:39,0.2,3.1
6211,17:17:39,0,0.1
582,17:17:39,0,0
6273,17:17:39,0,0.8
6007,17:17:39,0,1.7
6026,17:17:39,0,0.4
6013,17:17:39,0,1.2
6019,17:17:39,0,1.4
249,17:17:40,0,3.6
395,17:17:40,0,1.1
141,17:17:40,0,1.2
6043,17:17:40,0.2,3.7
6020,17:17:40,0.1,1.8
6338,17:17:40,0,0.8
172,17:17:40,0,1.3
406,17:17:40,0.2,0.3
343,17:17:40,0,0.6
6126,17:17:40,0.1,4.4
6216,17:17:40,0,0.2
6350,17:17:40,0,0.2
6002,17:17:40,0.4,3.1
6211,17:17:40,0,0.1
582,17:17:40,0,0
6273,17:17:40,0,0.8
6007,17:17:40,0,1.7
6026,17:17:40,0,0.4
6013,17:17:40,0.3,1.2
6019,17:17:40,0.3,1.4
249,17:17:41,0,3.6
395,17:17:41,0,1.1
141,17:17:41,0.3,1.2
6043,17:17:41,0.2,3.7
6020,17:17:41,0,1.8
6338,17:17:41,0,0.8
172,17:17:41,0,1.3
406,17:17:41,0,0.3
343,17:17:41,0,0.6
6126,17:17:41,0.1,4.4
6216,17:17:41,0,0.2
6350,17:17:41,0,0.2
6002,17:17:41,0,3.1
6211,17:17:41,0,0.1
582,17:17:41,0,0
6273,17:17:41,15,0.8
6007,17:17:41,0,1.7
6026,17:17:41,0,0.4
6013,17:17:41,0.1,1.2
6019,17:17:41,0,1.4
249,17:17:42,0,3.6
395,17:17:42,0,1.1
141,17:17:42,0,1.2
6043,17:17:42,0.2,3.7
6020,17:17:42,0,1.8
6338,17:17:42,0,0.8
172,17:17:42,0,1.3
406,17:17:42,0,0.3
343,17:17:42,0,0.6
6126,17:17:42,0.1,4.4
6216,17:17:42,0,0.2
6350,17:17:42,0,0.2
6002,17:17:42,0,3.1
6211,17:17:42,0,0.1
582,17:17:42,0,0
6273,17:17:42,0.4,0.8
6007,17:17:42,0,1.7
6026,17:17:42,0,0.4
6013,17:17:42,0.1,1.2
6019,17:17:42,0,1.4
249,17:17:43,0,3.6
395,17:17:43,0,1.1
141,17:17:43,0,1.2
6043,17:17:43,0.2,3.7
6020,17:17:43,0,1.8
6338,17:17:43,0,0.8
172,17:17:43,0,1.3
406,17:17:43,0,0.3
343,17:17:43,0,0.6
6126,17:17:43,0.1,4.4
6216,17:17:43,0,0.2
6350,17:17:43,0,0.2
6002,17:17:43,0.3,3.1
6211,17:17:43,0,0.1
582,17:17:43,0,0
6273,17:17:43,0,0.8
6007,17:17:43,0,1.7
6026,17:17:43,0,0.4
6013,17:17:43,0,1.2
6019,17:17:43,0,1.4
249,17:17:44,0,3.6
395,17:17:44,0,1.1
141,17:17:44,0,1.2
6043,17:17:44,0.3,3.7
6020,17:17:44,0,1.8
6338,17:17:44,0,0.8
172,17:17:44,0,1.3
406,17:17:44,0,0.3
343,17:17:44,0,0.6
6126,17:17:44,0,4.4
6216,17:17:44,0,0.2
6350,17:17:44,0,0.2
6002,17:17:44,0.2,3.1
6211,17:17:44,0,0.1
582,17:17:44,0,0
6273,17:17:44,0,0.8
6007,17:17:44,0,1.7
6026,17:17:44,0,0.4
6013,17:17:44,0.1,1.2
6019,17:17:44,0,1.4
249,17:17:45,0,3.6
395,17:17:45,0,1.1
141,17:17:45,0.3,1.2
6043,17:17:45,0.2,3.7
6020,17:17:45,0,1.8
6338,17:17:45,0,0.8
172,17:17:45,0,1.3
406,17:17:45,0.1,0.3
343,17:17:45,0,0.6
6126,17:17:45,0.1,4.4
6216,17:17:45,0,0.2
6350,17:17:45,0,0.2
6002,17:17:45,0.1,3.1
6211,17:17:45,0,0.1
582,17:17:45,0,0
6273,17:17:45,0,0.8
6007,17:17:45,0,1.7
6026,17:17:45,0,0.4
6013,17:17:45,0,1.2
6019,17:17:45,0,1.4
249,17:17:46,0,3.6
395,17:17:46,0,1.1
141,17:17:46,0,1.2
6043,17:17:46,0.2,3.7
6020,17:17:46,0,1.8
6338,17:17:46,0,0.8
172,17:17:46,0,1.3
406,17:17:46,0,0.3
343,17:17:46,0,0.6
6126,17:17:46,0.1,4.4
6216,17:17:46,0,0.2
6350,17:17:46,0,0.2
6002,17:17:46,0.5,3.1
6211,17:17:46,0,0.1
582,17:17:46,0,0
6273,17:17:46,0,0.8
6007,17:17:46,0,1.7
6026,17:17:46,0,0.4
6013,17:17:46,0,1.2
6019,17:17:46,0.1,1.4
249,17:17:47,0,3.6
395,17:17:47,0,1.1
141,17:17:47,0,1.2
6043,17:17:47,0.2,3.7
6020,17:17:47,0,1.8
6338,17:17:47,0,0.8
172,17:17:47,0,1.3
406,17:17:47,0,0.3
343,17:17:47,0,0.6
6126,17:17:47,0,4.4
6216,17:17:47,0,0.2
6350,17:17:47,0,0.2
6002,17:17:47,0,3.1
6211,17:17:47,0,0.1
582,17:17:47,0,0
6273,17:17:47,0,0.8
6007,17:17:47,0,1.7
6026,17:17:47,0,0.4
6013,17:17:47,0,1.2
6019,17:17:47,0,1.4
249,17:17:48,0,3.6
395,17:17:48,0,1.1
141,17:17:48,0,1.2
6043,17:17:48,0.2,3.7
6020,17:17:48,0,1.8
6338,17:17:48,0,0.8
172,17:17:48,0,1.3
406,17:17:48,0,0.3
343,17:17:48,0,0.6
6126,17:17:48,0,4.4
6216,17:17:48,0,0.2
6350,17:17:48,0,0.2
6002,17:17:48,0.2,3.1
6211,17:17:48,0,0.1
582,17:17:48,0,0
6273,17:17:48,0,0.8
6007,17:17:48,0,1.7
6026,17:17:48,0,0.4
6013,17:17:48,0,1.2
6019,17:17:48,0,1.4
249,17:17:49,0,3.6
395,17:17:49,0,1.1
141,17:17:49,0,1.2
6043,17:17:49,0.1,3.7
6020,17:17:49,0,1.8
6338,17:17:49,0,0.8
172,17:17:49,0,1.3
406,17:17:49,0,0.3
343,17:17:49,0,0.6
6126,17:17:49,0.1,4.4
6216,17:17:49,0,0.2
6350,17:17:49,0,0.2
6002,17:17:49,0,3.1
6211,17:17:49,0,0.1
582,17:17:49,0,0
6273,17:17:49,0,0.8
6007,17:17:49,0,1.7
6026,17:17:49,0,0.4
6013,17:17:49,0,1.2
6019,17:17:49,0,1.4
249,17:17:50,0,3.6
395,17:17:50,0,1.1
141,17:17:50,0,1.2
6043,17:17:50,0.1,3.7
6020,17:17:50,0,1.8
6338,17:17:50,0,0.8
172,17:17:50,0,1.3
406,17:17:50,0.1,0.3
343,17:17:50,0,0.6
6126,17:17:50,0,4.4
6216,17:17:50,0,0.2
6350,17:17:50,0,0.2
6002,17:17:50,0,3.1
6211,17:17:50,0,0.1
582,17:17:50,0,0
6273,17:17:50,0,0.8
6007,17:17:50,0,1.7
6026,17:17:50,0,0.4
6013,17:17:50,0.1,1.2
6019,17:17:50,0,1.4
249,17:17:51,0,3.6
395,17:17:51,0.1,1.1
141,17:17:51,0,1.2
6043,17:17:51,0.2,3.7
6020,17:17:51,0,1.8
6338,17:17:51,0,0.8
172,17:17:51,0,1.3
406,17:17:51,0,0.3
343,17:17:51,0,0.6
6126,17:17:51,0,4.4
6216,17:17:51,0,0.2
6350,17:17:51,0,0.2
6002,17:17:51,0.1,3.1
6211,17:17:51,0,0.1
582,17:17:51,0,0
6273,17:17:51,0,0.8
6007,17:17:51,0,1.7
6026,17:17:51,0,0.4
6013,17:17:51,0,1.2
6019,17:17:51,0,1.4
249,17:17:53,0,3.6
395,17:17:53,0,1.1
141,17:17:53,0,1.2
6043,17:17:53,0.1,3.7
6020,17:17:53,0,1.8
6338,17:17:53,0,0.8
172,17:17:53,0,1.3
406,17:17:53,0,0.3
343,17:17:53,0,0.6
6126,17:17:53,0,4.4
6216,17:17:53,0,0.2
6350,17:17:53,0,0.2
6002,17:17:53,0.1,3.1
6211,17:17:53,0,0.1
582,17:17:53,0,0
6273,17:17:53,0,0.8
6007,17:17:53,0,1.7
6026,17:17:53,0,0.4
6013,17:17:53,0,1.2
6019,17:17:53,0,1.4
249,17:17:54,0,3.6
395,17:17:54,0.2,1.1
141,17:17:54,0,1.2
6043,17:17:54,0.1,3.7
6020,17:17:54,0,1.8
6338,17:17:54,0,0.8
172,17:17:54,0,1.3
406,17:17:54,0,0.3
343,17:17:54,0,0.6
6126,17:17:54,0,4.4
6216,17:17:54,0,0.2
6350,17:17:54,0,0.2
6002,17:17:54,0.2,3.1
6211,17:17:54,0,0.1
582,17:17:54,0,0
6273,17:17:54,0,0.8
6007,17:17:54,0,1.7
6026,17:17:54,0,0.4
6013,17:17:54,0.3,1.2
6019,17:17:54,0,1.4
249,17:17:55,0,3.6
395,17:17:55,0,1.1
141,17:17:55,0,1.2
6043,17:17:55,0.3,3.7
6020,17:17:55,0,1.8
6338,17:17:55,0,0.8
172,17:17:55,0,1.3
406,17:17:55,0,0.3
343,17:17:55,0,0.6
6126,17:17:55,0,4.4
6216,17:17:55,0,0.2
6350,17:17:55,0,0.2
6002,17:17:55,0.1,3.1
6211,17:17:55,0,0.1
582,17:17:55,0,0
6273,17:17:55,0,0.8
6007,17:17:55,0,1.7
6026,17:17:55,0,0.4
6013,17:17:55,0,1.2
6019,17:17:55,0,1.4
249,17:17:56,0,3.6
395,17:17:56,0,1.1
141,17:17:56,0.1,1.2
6043,17:17:56,0.3,3.7
6020,17:17:56,0,1.8
6338,17:17:56,0,0.8
172,17:17:56,0,1.3
406,17:17:56,0,0.3
343,17:17:56,0,0.6
6126,17:17:56,0,4.4
6216,17:17:56,0,0.2
6350,17:17:56,0,0.2
6002,17:17:56,0.1,3.1
6211,17:17:56,0,0.1
582,17:17:56,0,0
6273,17:17:56,0,0.8
6007,17:17:56,0,1.7
6026,17:17:56,0,0.4
6013,17:17:56,0,1.2
6019,17:17:56,0,1.4
249,17:17:57,0,3.6
395,17:17:57,0,1.1
141,17:17:57,0.6,1.2
6043,17:17:57,0.4,3.7
6020,17:17:57,0,1.8
6338,17:17:57,0,0.8
172,17:17:57,0,1.3
406,17:17:57,0,0.3
343,17:17:57,0,0.6
6126,17:17:57,0,4.4
6216,17:17:57,0,0.2
6350,17:17:57,0,0.2
6002,17:17:57,0,3.1
6211,17:17:57,0,0.1
582,17:17:57,0,0
6273,17:17:57,0,0.8
6007,17:17:57,0,1.7
6026,17:17:57,0,0.4
6013,17:17:57,0,1.2
6019,17:17:57,0,1.4
249,17:17:58,0,3.6
395,17:17:58,0,1.1
141,17:17:58,0,1.2
6043,17:17:58,0.2,3.7
6020,17:17:58,0,1.8
6338,17:17:58,0,0.8
172,17:17:58,0,1.3
406,17:17:58,0,0.3
343,17:17:58,0,0.6
6126,17:17:58,0,4.4
6216,17:17:58,0,0.2
6350,17:17:58,0,0.2
6002,17:17:58,0.2,3.1
6211,17:17:58,0,0.1
582,17:17:58,0,0
6273,17:17:58,0,0.8
6007,17:17:58,0,1.7
6026,17:17:58,0,0.4
6013,17:17:58,0,1.2
6019,17:17:58,0,1.4
249,17:17:59,0,3.6
395,17:17:59,0,1.1
141,17:17:59,0,1.2
6043,17:17:59,0.1,3.7
6020,17:17:59,0,1.8
6338,17:17:59,0,0.8
172,17:17:59,0,1.3
406,17:17:59,0,0.3
343,17:17:59,0,0.6
6126,17:17:59,0,4.4
6216,17:17:59,0,0.2
6350,17:17:59,0,0.2
6002,17:17:59,0.2,3.1
6211,17:17:59,0,0.1
582,17:17:59,0,0
6273,17:17:59,0,0.8
6007,17:17:59,0,1.7
6026,17:17:59,0,0.4
6013,17:17:59,0,1.2
6019,17:17:59,0,1.4
249,17:18:00,0,3.6
395,17:18:00,0,1.1
141,17:18:00,0,1.2
6043,17:18:00,0.2,3.7
6020,17:18:00,0,1.8
6338,17:18:00,0,0.8
172,17:18:00,0,1.3
406,17:18:00,0,0.3
343,17:18:00,0,0.6
6126,17:18:00,0,4.4
6216,17:18:00,0,0.2
6350,17:18:00,0,0.2
6002,17:18:00,0.1,3.1
6211,17:18:00,0,0.1
582,17:18:00,0,0
6273,17:18:00,0,0.8
6007,17:18:00,0,1.7
6026,17:18:00,0,0.4
6013,17:18:00,0,1.2
6019,17:18:00,0,1.4
249,17:18:01,0,3.6
395,17:18:01,0.3,1.1
141,17:18:01,0,1.2
6043,17:18:01,0.1,3.7
6020,17:18:01,0,1.8
6338,17:18:01,0,0.8
172,17:18:01,0,1.3
406,17:18:01,0,0.3
343,17:18:01,0,0.6
6126,17:18:01,0,4.4
6216,17:18:01,0,0.2
6350,17:18:01,0,0.2
6002,17:18:01,0.1,3.1
6211,17:18:01,0,0.1
582,17:18:01,0,0
6273,17:18:01,0,0.8
6007,17:18:01,0,1.7
6026,17:18:01,0,0.4
6013,17:18:01,0,1.2
6019,17:18:01,0,1.4
249,17:18:02,0,3.6
395,17:18:02,0,1.1
141,17:18:02,0,1.2
6043,17:18:02,0.2,3.7
6020,17:18:02,0,1.8
6338,17:18:02,0,0.8
172,17:18:02,0,1.3
406,17:18:02,0,0.3
343,17:18:02,0,0.6
6126,17:18:02,0,4.4
6216,17:18:02,0,0.2
6350,17:18:02,0,0.2
6002,17:18:02,0.2,3.1
6211,17:18:02,0,0.1
582,17:18:02,0,0
6273,17:18:02,0,0.8
6007,17:18:02,0,1.7
6026,17:18:02,0,0.4
6013,17:18:02,0,1.2
6019,17:18:02,0,1.4
249,17:18:03,0,3.6
395,17:18:03,0,1.1
141,17:18:03,0,1.2
6043,17:18:03,0.1,3.7
6020,17:18:03,0,1.8
6338,17:18:03,0,0.8
172,17:18:03,0,1.3
406,17:18:03,0,0.3
343,17:18:03,0,0.6
6126,17:18:03,0,4.4
6216,17:18:03,0,0.2
6350,17:18:03,0,0.2
6002,17:18:03,0.2,3.1
6211,17:18:03,0,0.1
582,17:18:03,0,0
6273,17:18:03,0,0.8
6007,17:18:03,0,1.7
6026,17:18:03,0,0.4
6013,17:18:03,0,1.2
6019,17:18:03,0,1.4
249,17:18:04,0,3.6
395,17:18:04,0,1.1
141,17:18:04,0,1.2
6043,17:18:04,0.3,3.7
6020,17:18:04,0,1.8
6338,17:18:04,0,0.8
172,17:18:04,0,1.3
406,17:18:04,0,0.3
343,17:18:04,0,0.6
6126,17:18:04,0.1,4.4
6216,17:18:04,0,0.2
6350,17:18:04,0,0.2
6002,17:18:04,0.1,3.1
6211,17:18:04,0,0.1
582,17:18:04,0,0
6273,17:18:04,0,0.8
6007,17:18:04,0,1.7
6026,17:18:04,0,0.4
6013,17:18:04,0,1.2
6019,17:18:04,0,1.4
249,17:18:05,0,3.6
395,17:18:05,0,1.1
141,17:18:05,0,1.2
6043,17:18:05,0.1,3.7
6020,17:18:05,0,1.8
6338,17:18:05,0,0.8
172,17:18:05,0,1.3
406,17:18:05,0.3,0.3
343,17:18:05,0,0.6
6126,17:18:05,0,4.4
6216,17:18:05,0,0.2
6350,17:18:05,0,0.2
6002,17:18:05,0.2,3.1
6211,17:18:05,0,0.1
582,17:18:05,0,0
6273,17:18:05,0,0.8
6007,17:18:05,0,1.7
6026,17:18:05,0,0.4
6013,17:18:05,0,1.2
6019,17:18:05,0,1.4
249,17:18:06,0,3.6
395,17:18:06,0.1,1.1
141,17:18:06,0,1.2
6043,17:18:06,0.2,3.7
6020,17:18:06,0,1.8
6338,17:18:06,0,0.8
172,17:18:06,2.1,1.3
406,17:18:06,0,0.3
343,17:18:06,0,0.6
6126,17:18:06,0.1,4.4
6216,17:18:06,0,0.2
6350,17:18:06,0,0.2
6002,17:18:06,0.3,3.1
6211,17:18:06,0,0.1
582,17:18:06,0,0
6273,17:18:06,0,0.8
6007,17:18:06,0,1.7
6026,17:18:06,0,0.4
6013,17:18:06,0,1.2
6019,17:18:06,0,1.4
249,17:18:07,0,3.6
395,17:18:07,0,1.1
141,17:18:07,0.1,1.2
6043,17:18:07,0.2,3.7
6020,17:18:07,0,1.8
6338,17:18:07,0,0.8
172,17:18:07,0.1,1.3
406,17:18:07,0,0.3
343,17:18:07,0,0.6
6126,17:18:07,0,4.4
6216,17:18:07,0,0.2
6350,17:18:07,0,0.2
6002,17:18:07,0.2,3.1
6211,17:18:07,0,0.1
582,17:18:07,0,0
6273,17:18:07,0,0.8
6007,17:18:07,0,1.7
6026,17:18:07,0,0.4
6013,17:18:07,0,1.2
6019,17:18:07,0,1.4
249,17:18:08,0,3.6
395,17:18:08,0,1.1
141,17:18:08,0,1.2
6043,17:18:08,0.1,3.7
6020,17:18:08,0,1.8
6338,17:18:08,0,0.8
172,17:18:08,58.9,1.4
406,17:18:08,0,0.3
343,17:18:08,0,0.6
6126,17:18:08,0,4.4
6216,17:18:08,0,0.2
6350,17:18:08,0,0.2
6002,17:18:08,0,3.1
6211,17:18:08,0,0.1
582,17:18:08,0,0
6273,17:18:08,0,0.8
6007,17:18:08,0,1.7
6026,17:18:08,0,0.4
6013,17:18:08,0.2,1.2
6019,17:18:08,0,1.4
249,17:18:09,0,3.6
395,17:18:09,0,1.1
141,17:18:09,0,1.2
6020,17:18:09,0.1,1.8
6043,17:18:09,0.2,3.7
6338,17:18:09,0,0.8
172,17:18:09,6.7,1.1
406,17:18:09,0,0.3
343,17:18:09,0,0.6
6126,17:18:09,0.1,4.4
6216,17:18:09,0,0.2
6350,17:18:09,0,0.2
6002,17:18:09,0.4,3.1
6211,17:18:09,0,0.1
582,17:18:09,0,0
6273,17:18:09,0,0.8
6007,17:18:09,0,1.7
6026,17:18:09,0,0.4
6013,17:18:09,0.1,1.2
6019,17:18:09,0,1.4
249,17:18:10,0,3.6
395,17:18:10,0,1.1
141,17:18:10,0,1.2
6020,17:18:10,0,1.8
6043,17:18:10,0.2,3.7
6338,17:18:10,0,0.8
172,17:18:10,0.1,1.1
406,17:18:10,0.2,0.3
343,17:18:10,0,0.6
6126,17:18:10,0.1,4.4
6216,17:18:10,0,0.2
6350,17:18:10,0,0.2
6002,17:18:10,0.2,3.1
6211,17:18:10,0,0.1
582,17:18:10,0,0
6273,17:18:10,0,0.8
6007,17:18:10,0,1.7
6026,17:18:10,0,0.4
6013,17:18:10,0,1.2
6019,17:18:10,0,1.4
249,17:18:11,0,3.6
395,17:18:11,0,1.1
141,17:18:11,0,1.2
6020,17:18:11,0,1.8
6043,17:18:11,0.3,3.7
6338,17:18:11,0,0.8
172,17:18:11,0,1.1
406,17:18:11,0,0.3
343,17:18:11,0,0.6
6126,17:18:11,0.5,4.4
6216,17:18:11,0,0.2
6350,17:18:11,0,0.2
6002,17:18:11,0.2,3.1
6211,17:18:11,0,0.1
582,17:18:11,0,0
6273,17:18:11,0,0.8
6007,17:18:11,0,1.7
6026,17:18:11,0,0.4
6013,17:18:11,0.1,1.2
6019,17:18:11,0,1.4
249,17:18:12,0,3.6
395,17:18:12,0,1.1
141,17:18:12,0,1.2
6020,17:18:12,0,1.8
6043,17:18:12,0.3,3.7
6338,17:18:12,0,0.8
172,17:18:12,0,1.1
406,17:18:12,0,0.3
343,17:18:12,0,0.6
6126,17:18:12,0.1,4.4
6216,17:18:12,0,0.2
6350,17:18:12,0,0.2
6002,17:18:12,0.2,3.1
6211,17:18:12,0,0.1
582,17:18:12,0,0
6273,17:18:12,0,0.8
6007,17:18:12,0,1.7
6026,17:18:12,0,0.4
6013,17:18:12,0.1,1.2
6019,17:18:12,0,1.4
249,17:18:13,0,3.6
395,17:18:13,0,1.1
141,17:18:13,0,1.2
6020,17:18:13,0,1.8
6043,17:18:13,0.2,3.7
6338,17:18:13,0,0.8
172,17:18:13,0,1.1
406,17:18:13,0,0.3
343,17:18:13,0,0.6
6126,17:18:13,0,4.4
6216,17:18:13,0,0.2
6350,17:18:13,0,0.2
6002,17:18:13,0.2,3.1
6211,17:18:13,0,0.1
582,17:18:13,0,0
6273,17:18:13,0,0.8
6007,17:18:13,0,1.7
6026,17:18:13,0,0.4
6013,17:18:13,0,1.2
6019,17:18:13,0,1.4
249,17:18:14,0,3.6
395,17:18:14,0,1.1
141,17:18:14,0,1.2
6020,17:18:14,0,1.8
6043,17:18:14,0.3,3.7
6338,17:18:14,0,0.8
172,17:18:14,0,1.1
406,17:18:14,0,0.3
343,17:18:14,0,0.6
6126,17:18:14,0.1,4.4
6216,17:18:14,0,0.2
6350,17:18:14,0,0.2
6002,17:18:14,0.1,3.1
6211,17:18:14,0,0.1
582,17:18:14,0,0
6273,17:18:14,0,0.8
6007,17:18:14,0,1.7
6026,17:18:14,0,0.4
6013,17:18:14,0.1,1.2
6019,17:18:14,0,1.4
249,17:18:15,0,3.6
395,17:18:15,0,1.1
141,17:18:15,0.1,1.2
6020,17:18:15,0,1.8
6043,17:18:15,0.2,3.7
6338,17:18:15,0,0.8
172,17:18:15,0,1.1
406,17:18:15,0.1,0.3
343,17:18:15,0,0.6
6126,17:18:15,0,4.4
6216,17:18:15,0,0.2
6350,17:18:15,0,0.2
6002,17:18:15,0.1,3.1
6211,17:18:15,0,0.1
582,17:18:15,0,0
6273,17:18:15,0,0.8
6007,17:18:15,0,1.7
6026,17:18:15,0,0.4
6013,17:18:15,0,1.2
6019,17:18:15,0,1.4
249,17:18:16,0,3.6
395,17:18:16,0,1.1
141,17:18:16,0,1.2
6020,17:18:16,0,1.8
6043,17:18:16,0.2,3.7
6338,17:18:16,0,0.8
172,17:18:16,0,1.1
406,17:18:16,0,0.3
343,17:18:16,0,0.6
6126,17:18:16,0,4.4
6216,17:18:16,0,0.2
6350,17:18:16,0,0.2
6002,17:18:16,0,3.1
6211,17:18:16,0,0.1
582,17:18:16,0,0
6273,17:18:16,0,0.8
6007,17:18:16,0,1.7
6026,17:18:16,0,0.4
6013,17:18:16,0,1.2
6019,17:18:16,0,1.4
249,17:18:17,0,3.6
395,17:18:17,0,1.1
141,17:18:17,0,1.2
6020,17:18:17,0,1.8
6043,17:18:17,0.3,3.7
6338,17:18:17,0,0.8
172,17:18:17,0,1.1
406,17:18:17,0,0.3
343,17:18:17,0,0.6
6126,17:18:17,0,4.4
6216,17:18:17,0,0.2
6350,17:18:17,0,0.2
6002,17:18:17,0,3.1
6211,17:18:17,0,0.1
582,17:18:17,0,0
6273,17:18:17,0,0.8
6007,17:18:17,0,1.7
6026,17:18:17,0,0.4
6013,17:18:17,0,1.2
6019,17:18:17,0,1.4
249,17:18:18,0,3.6
395,17:18:18,0,1.1
141,17:18:18,0,1.2
6020,17:18:18,0,1.8
6043,17:18:18,0.2,3.7
6338,17:18:18,0,0.8
172,17:18:18,0,1.1
406,17:18:18,0,0.3
343,17:18:18,0,0.6
6126,17:18:18,0.1,4.4
6216,17:18:18,0,0.2
6350,17:18:18,0,0.2
6002,17:18:18,0.2,3.1
6211,17:18:18,0,0.1
582,17:18:18,0,0
6273,17:18:18,0,0.8
6007,17:18:18,0,1.7
6026,17:18:18,0,0.4
6013,17:18:18,0,1.2
6019,17:18:18,0,1.4
249,17:18:19,0,3.6
395,17:18:19,0,1.1
141,17:18:19,0,1.2
6020,17:18:19,0,1.8
6043,17:18:19,0.2,3.7
6338,17:18:19,0,0.8
172,17:18:19,0,1.1
406,17:18:19,0,0.3
343,17:18:19,0,0.6
