pid,time,cpu
6043,19:27:29,1.3
8978,19:27:29,0
6020,19:27:29,0
6338,19:27:29,0
172,19:27:29,0
406,19:27:29,0
343,19:27:29,0
6002,19:27:29,0.5
8945,19:27:29,0
6350,19:27:29,0
6211,19:27:29,0
582,19:27:29,0
6007,19:27:29,0
11805,19:27:29,0
8914,19:27:29,0
8987,19:27:29,0
141,19:27:30,9
395,19:27:30,0
9158,19:27:30,0
249,19:27:30,0
6043,19:27:30,0.6
8978,19:27:30,0
6020,19:27:30,0
6338,19:27:30,0
172,19:27:30,0
406,19:27:30,0
343,19:27:30,0
6002,19:27:30,0.2
8945,19:27:30,0
6350,19:27:30,0
6211,19:27:30,0
582,19:27:30,0
6007,19:27:30,0
11805,19:27:30,0
8914,19:27:30,0
8987,19:27:30,0
141,19:27:31,5.5
395,19:27:31,0
9158,19:27:31,0
249,19:27:31,0
6043,19:27:31,0.6
8978,19:27:31,0
6020,19:27:31,0
6338,19:27:31,0
172,19:27:31,0
406,19:27:31,0
343,19:27:31,0
6002,19:27:31,0
8945,19:27:31,0
6350,19:27:31,0
6211,19:27:31,0
582,19:27:31,0
6007,19:27:31,0
11805,19:27:31,0
8914,19:27:31,0
8987,19:27:31,0
141,19:27:32,4
395,19:27:32,0.3
9158,19:27:32,0
249,19:27:32,0
6043,19:27:32,1
8978,19:27:32,0
6020,19:27:32,0
6338,19:27:32,0
172,19:27:32,0
406,19:27:32,0
343,19:27:32,0
6002,19:27:32,0.1
8945,19:27:32,0
6350,19:27:32,0
6211,19:27:32,0
582,19:27:32,0
6007,19:27:32,0
11805,19:27:32,0.1
8914,19:27:32,0
8987,19:27:32,0
141,19:27:33,0.3
395,19:27:33,0
9158,19:27:33,0
249,19:27:33,0
6043,19:27:33,0.6
8978,19:27:33,0
6020,19:27:33,0
6338,19:27:33,0
172,19:27:33,0
406,19:27:33,0
343,19:27:33,0
6002,19:27:33,0
8945,19:27:33,0
6350,19:27:33,0
6211,19:27:33,0
582,19:27:33,0
6007,19:27:33,0
11805,19:27:33,0
8914,19:27:33,0
8987,19:27:33,0
141,19:27:34,0.1
395,19:27:34,0
9158,19:27:34,0
249,19:27:34,0
6043,19:27:34,0.7
8978,19:27:34,0
6020,19:27:34,0
6338,19:27:34,0
172,19:27:34,0
406,19:27:34,0
343,19:27:34,0
6002,19:27:34,0.2
8945,19:27:34,0
6350,19:27:34,0
6211,19:27:34,0
582,19:27:34,0
6007,19:27:34,0
11805,19:27:34,0.1
8914,19:27:34,0
8987,19:27:34,0
141,19:27:35,0.1
395,19:27:35,0
9158,19:27:35,0
249,19:27:35,0
6043,19:27:35,0.5
8978,19:27:35,0
6020,19:27:35,0
6338,19:27:35,0
172,19:27:35,0
406,19:27:35,0
343,19:27:35,0
6002,19:27:35,0.2
8945,19:27:35,0
6350,19:27:35,0
6211,19:27:35,0
582,19:27:35,0
6007,19:27:35,0
11805,19:27:35,0
8914,19:27:35,0
8987,19:27:35,0
141,19:27:36,0.1
395,19:27:36,0
9158,19:27:36,0
249,19:27:36,0
6043,19:27:36,0.6
8978,19:27:36,0
6020,19:27:36,0
6338,19:27:36,0
172,19:27:36,0
406,19:27:36,0
343,19:27:36,0
6002,19:27:36,0.1
8945,19:27:36,0
6350,19:27:36,0
6211,19:27:36,0
582,19:27:36,0
6007,19:27:36,0
11805,19:27:36,0.1
8914,19:27:36,0
8987,19:27:36,0
141,19:27:37,0.1
395,19:27:37,0.3
9158,19:27:37,0
249,19:27:37,0
6043,19:27:37,0.4
8978,19:27:37,0
6020,19:27:37,0
6338,19:27:37,0
172,19:27:37,0
406,19:27:37,0
343,19:27:37,0
6002,19:27:37,0.7
8945,19:27:37,0
6350,19:27:37,0
6211,19:27:37,0
582,19:27:37,0
6007,19:27:37,0
11805,19:27:37,0.3
8914,19:27:37,0
8987,19:27:37,0
141,19:27:38,0.1
395,19:27:38,0
9158,19:27:38,0
249,19:27:38,0
6043,19:27:38,0.4
8978,19:27:38,0
6020,19:27:38,0
6338,19:27:38,0
172,19:27:38,0
406,19:27:38,0
343,19:27:38,0
6002,19:27:38,0.1
8945,19:27:38,0
6350,19:27:38,0
6211,19:27:38,0
582,19:27:38,0
6007,19:27:38,0
11805,19:27:38,0.1
8914,19:27:38,0
8987,19:27:38,0
141,19:27:39,0.5
395,19:27:39,0
9158,19:27:39,0
249,19:27:39,0
6043,19:27:39,0.4
8978,19:27:39,0.3
6020,19:27:39,0
6338,19:27:39,0
172,19:27:39,0
406,19:27:39,0
343,19:27:39,0
6002,19:27:39,0.7
8945,19:27:39,0
6350,19:27:39,0
6211,19:27:39,0
582,19:27:39,0
6007,19:27:39,0
11805,19:27:39,0.1
8914,19:27:39,0
8987,19:27:39,0
141,19:27:40,16.7
395,19:27:40,0
9158,19:27:40,0
249,19:27:40,0
6043,19:27:40,0.9
8978,19:27:40,0
6020,19:27:40,0
6338,19:27:40,0
172,19:27:40,0
406,19:27:40,0.6
343,19:27:40,0
6002,19:27:40,0.2
8945,19:27:40,0
6350,19:27:40,0
6211,19:27:40,0
582,19:27:40,0
6007,19:27:40,0
11805,19:27:40,0
8914,19:27:40,0
8987,19:27:40,0
141,19:27:41,15.6
395,19:27:41,0
9158,19:27:41,0
249,19:27:41,0
6043,19:27:41,1.1
8978,19:27:41,0
6020,19:27:41,0
6338,19:27:41,0
172,19:27:41,0
406,19:27:41,0
343,19:27:41,0
6002,19:27:41,0.8
8945,19:27:41,0
6350,19:27:41,0
6211,19:27:41,0
582,19:27:41,0
6007,19:27:41,0
11805,19:27:41,0.3
8914,19:27:41,0
8987,19:27:41,0
141,19:27:42,5
395,19:27:42,0
9158,19:27:42,0.1
249,19:27:42,0
6043,19:27:42,1.2
8978,19:27:42,0
6020,19:27:42,0
6338,19:27:42,0
172,19:27:42,0
406,19:27:42,0
343,19:27:42,0
6002,19:27:42,0
8945,19:27:42,0
6350,19:27:42,0
6211,19:27:42,0
582,19:27:42,0
6007,19:27:42,0
11805,19:27:42,0
8914,19:27:42,0
8987,19:27:42,0
141,19:27:43,0.2
395,19:27:43,0
9158,19:27:43,0
249,19:27:43,0
6043,19:27:43,1.1
8978,19:27:43,0
6020,19:27:43,0
6338,19:27:43,0
172,19:27:43,0
406,19:27:43,0
343,19:27:43,0
6002,19:27:43,0.2
8945,19:27:43,0
6350,19:27:43,0
6211,19:27:43,0
582,19:27:43,0
6007,19:27:43,0
11805,19:27:43,0
8914,19:27:43,0
8987,19:27:43,0
141,19:27:44,0.4
395,19:27:44,0
9158,19:27:44,0
249,19:27:44,0
6043,19:27:44,1
8978,19:27:44,0
6020,19:27:44,0
6338,19:27:44,0
172,19:27:44,0
406,19:27:44,0
343,19:27:44,0
6002,19:27:44,0.3
8945,19:27:44,0
6350,19:27:44,0
6211,19:27:44,0
582,19:27:44,0
6007,19:27:44,0.1
11805,19:27:44,0.1
8914,19:27:44,0
8987,19:27:44,0
141,19:27:45,0.2
395,19:27:45,0
9158,19:27:45,0
249,19:27:45,0
6043,19:27:45,0.6
8978,19:27:45,0
6020,19:27:45,0
6338,19:27:45,0
172,19:27:45,0
406,19:27:45,0.4
343,19:27:45,0
6002,19:27:45,0.2
8945,19:27:45,0
6350,19:27:45,0
6211,19:27:45,0
582,19:27:45,0
6007,19:27:45,0
11805,19:27:45,0
8914,19:27:45,0
8987,19:27:45,0
141,19:27:46,0.4
395,19:27:46,0
9158,19:27:46,0
249,19:27:46,0
6043,19:27:46,1
8978,19:27:46,0
6020,19:27:46,0
6338,19:27:46,0
172,19:27:46,0
406,19:27:46,0
343,19:27:46,0
6002,19:27:46,0
8945,19:27:46,0
6350,19:27:46,0
6211,19:27:46,0
582,19:27:46,0
6007,19:27:46,0
11805,19:27:46,0
8914,19:27:46,0
8987,19:27:46,0
141,19:27:47,0.2
395,19:27:47,0
9158,19:27:47,0
249,19:27:47,0
6043,19:27:47,0.8
8978,19:27:47,0
6020,19:27:47,0
6338,19:27:47,0
172,19:27:47,0
406,19:27:47,0
343,19:27:47,0
6002,19:27:47,0
8945,19:27:47,0
6350,19:27:47,0
6211,19:27:47,0
582,19:27:47,0
6007,19:27:47,0
11805,19:27:47,0
8914,19:27:47,0
8987,19:27:47,0
141,19:27:48,0.1
395,19:27:48,0
9158,19:27:48,0
249,19:27:48,0
6043,19:27:48,0.7
8978,19:27:48,0
6020,19:27:48,0
6338,19:27:48,0
172,19:27:48,0
406,19:27:48,0
343,19:27:48,0
6002,19:27:48,0.2
8945,19:27:48,0
6350,19:27:48,0
6211,19:27:48,0
582,19:27:48,0
6007,19:27:48,0
11805,19:27:48,0
8914,19:27:48,0
8987,19:27:48,0
141,19:27:49,0.3
395,19:27:49,0
9158,19:27:49,0
249,19:27:49,0
6043,19:27:49,0.7
8978,19:27:49,0
6020,19:27:49,0
6338,19:27:49,0
172,19:27:49,0
406,19:27:49,0
343,19:27:49,0
6002,19:27:49,0.1
8945,19:27:49,0
6350,19:27:49,0
6211,19:27:49,0
582,19:27:49,0
6007,19:27:49,0
11805,19:27:49,0
8914,19:27:49,0
8987,19:27:49,0
141,19:27:50,0.1
395,19:27:50,0
9158,19:27:50,0
249,19:27:50,0
6043,19:27:50,0.6
8978,19:27:50,0
6020,19:27:50,0
6338,19:27:50,0
172,19:27:50,0
406,19:27:50,0.2
343,19:27:50,0
6002,19:27:50,0
8945,19:27:50,0
6350,19:27:50,0
6211,19:27:50,0
582,19:27:50,0
6007,19:27:50,0
11805,19:27:50,0
8914,19:27:50,0
8987,19:27:50,0
141,19:27:52,0.7
395,19:27:52,0.1
9158,19:27:52,0
249,19:27:52,0
6043,19:27:52,0.4
8978,19:27:52,0
6020,19:27:52,0
6338,19:27:52,0
172,19:27:52,0
406,19:27:52,0
343,19:27:52,0
6002,19:27:52,0
8945,19:27:52,0
6350,19:27:52,0
6211,19:27:52,0
582,19:27:52,0
6007,19:27:52,0
11805,19:27:52,0
8914,19:27:52,0
8987,19:27:52,0
141,19:27:53,0.7
395,19:27:53,0
9158,19:27:53,0
249,19:27:53,0
6043,19:27:53,0.6
8978,19:27:53,0
6020,19:27:53,0
6338,19:27:53,0
172,19:27:53,0
406,19:27:53,0
343,19:27:53,0
6002,19:27:53,0.2
8945,19:27:53,0
6350,19:27:53,0
6211,19:27:53,0
582,19:27:53,0
6007,19:27:53,0
11805,19:27:53,0
8914,19:27:53,0
8987,19:27:53,0
141,19:27:54,0.1
395,19:27:54,0
9158,19:27:54,0
249,19:27:54,0
6043,19:27:54,0.5
8978,19:27:54,0
6020,19:27:54,0
6338,19:27:54,0
172,19:27:54,0
406,19:27:54,0
343,19:27:54,0
6002,19:27:54,0
8945,19:27:54,0
6350,19:27:54,0
6211,19:27:54,0
582,19:27:54,0
6007,19:27:54,0
11805,19:27:54,0
8914,19:27:54,0
8987,19:27:54,0
141,19:27:55,0.4
395,19:27:55,0
9158,19:27:55,0
249,19:27:55,0
6043,19:27:55,1.2
8978,19:27:55,0
6020,19:27:55,0
6338,19:27:55,0
172,19:27:55,0
406,19:27:55,0
343,19:27:55,0
6002,19:27:55,0.2
8945,19:27:55,0
6350,19:27:55,0
6211,19:27:55,0
582,19:27:55,0
6007,19:27:55,0
11805,19:27:55,0
8914,19:27:55,0
8987,19:27:55,0
141,19:27:56,0.4
395,19:27:56,0
9158,19:27:56,0
249,19:27:56,0
6043,19:27:56,0.5
8978,19:27:56,0
6020,19:27:56,0
6338,19:27:56,0
172,19:27:56,0
406,19:27:56,0.1
343,19:27:56,0
6002,19:27:56,0.3
8945,19:27:56,0
6350,19:27:56,0
6211,19:27:56,0
582,19:27:56,0
6007,19:27:56,0
11805,19:27:56,0
8914,19:27:56,0
8987,19:27:56,0
141,19:27:57,0.4
395,19:27:57,0
9158,19:27:57,0
249,19:27:57,0
6043,19:27:57,1.2
8978,19:27:57,0
6020,19:27:57,0
6338,19:27:57,0
172,19:27:57,0
406,19:27:57,0
343,19:27:57,0
6002,19:27:57,0.1
8945,19:27:57,0
6350,19:27:57,0
6211,19:27:57,0
582,19:27:57,0
6007,19:27:57,0
11805,19:27:57,0
8914,19:27:57,0
8987,19:27:57,0
141,19:27:58,0.4
395,19:27:58,0
9158,19:27:58,0
249,19:27:58,0
6043,19:27:58,1.2
8978,19:27:58,0.1
6020,19:27:58,0
6338,19:27:58,0
172,19:27:58,0
406,19:27:58,0
343,19:27:58,0
6002,19:27:58,0.2
8945,19:27:58,0
6350,19:27:58,0
6211,19:27:58,0
582,19:27:58,0
6007,19:27:58,0
11805,19:27:58,0
8914,19:27:58,0
8987,19:27:58,0
141,19:27:59,0.4
395,19:27:59,0
9158,19:27:59,0
249,19:27:59,0
6043,19:27:59,1.5
8978,19:27:59,0
6020,19:27:59,0
6338,19:27:59,0
172,19:27:59,0
406,19:27:59,0
343,19:27:59,0
6002,19:27:59,0.5
8945,19:27:59,0
6350,19:27:59,0
6211,19:27:59,0
582,19:27:59,0
6007,19:27:59,0
11805,19:27:59,0.1
8914,19:27:59,0
8987,19:27:59,0
141,19:28:00,0.9
395,19:28:00,0
9158,19:28:00,0
249,19:28:00,0
6043,19:28:00,0.8
8978,19:28:00,0
6020,19:28:00,0.1
6338,19:28:00,0
172,19:28:00,0
406,19:28:00,0
343,19:28:00,0
6002,19:28:00,0.3
8945,19:28:00,0
6350,19:28:00,0
6211,19:28:00,0
582,19:28:00,0
6007,19:28:00,0
11805,19:28:00,0
8914,19:28:00,0
8987,19:28:00,0
141,19:28:01,0.3
395,19:28:01,0
9158,19:28:01,0
249,19:28:01,0
6043,19:28:01,0.8
8978,19:28:01,0
6020,19:28:01,0
6338,19:28:01,0
172,19:28:01,0
406,19:28:01,0
343,19:28:01,0
6002,19:28:01,0
8945,19:28:01,0
6350,19:28:01,0
6211,19:28:01,0
582,19:28:01,0
6007,19:28:01,0
11805,19:28:01,0.1
8914,19:28:01,0
8987,19:28:01,0
141,19:28:02,0.3
395,19:28:02,0
9158,19:28:02,0
249,19:28:02,0
6043,19:28:02,0.8
8978,19:28:02,0
6020,19:28:02,0
6338,19:28:02,0
172,19:28:02,0
406,19:28:02,0
343,19:28:02,0
6002,19:28:02,0.1
8945,19:28:02,0
6350,19:28:02,0
6211,19:28:02,0
582,19:28:02,0
6007,19:28:02,0
11805,19:28:02,0
8914,19:28:02,0
8987,19:28:02,0
141,19:28:03,0.4
395,19:28:03,0
9158,19:28:03,0
249,19:28:03,0
6043,19:28:03,0.7
8978,19:28:03,0
6020,19:28:03,0
6338,19:28:03,0
172,19:28:03,0
406,19:28:03,0
343,19:28:03,0
6002,19:28:03,0
8945,19:28:03,0
6350,19:28:03,0
6211,19:28:03,0
582,19:28:03,0
6007,19:28:03,0
11805,19:28:03,0.1
8914,19:28:03,0
8987,19:28:03,0
141,19:28:04,0.1
395,19:28:04,0
9158,19:28:04,0
249,19:28:04,0
6043,19:28:04,0.8
8978,19:28:04,0.1
6020,19:28:04,0
6338,19:28:04,0
172,19:28:04,0
406,19:28:04,0
343,19:28:04,0
6002,19:28:04,0.3
8945,19:28:04,0
6350,19:28:04,0
6211,19:28:04,0
582,19:28:04,0
6007,19:28:04,0
11805,19:28:04,0
8914,19:28:04,0
8987,19:28:04,0
141,19:28:05,0.1
395,19:28:05,0
9158,19:28:05,0
249,19:28:05,0
6043,19:28:05,0.6
8978,19:28:05,0.1
6020,19:28:05,0
6338,19:28:05,0
172,19:28:05,0
406,19:28:05,0
343,19:28:05,0
6002,19:28:05,0.4
8945,19:28:05,0
6350,19:28:05,0
6211,19:28:05,0
582,19:28:05,0
6007,19:28:05,0
11805,19:28:05,0.1
8914,19:28:05,0
8987,19:28:05,0
141,19:28:06,0.1
395,19:28:06,0
9158,19:28:06,0
249,19:28:06,0
6043,19:28:06,0.4
8978,19:28:06,0
6020,19:28:06,0
6338,19:28:06,0
172,19:28:06,0
406,19:28:06,0
343,19:28:06,0
6002,19:28:06,0.1
8945,19:28:06,0
6350,19:28:06,0
6211,19:28:06,0
582,19:28:06,0
6007,19:28:06,0
11805,19:28:06,0
8914,19:28:06,0
8987,19:28:06,0
141,19:28:07,0.1
395,19:28:07,0.3
9158,19:28:07,0
249,19:28:07,0
6043,19:28:07,0.4
8978,19:28:07,0
6020,19:28:07,0
6338,19:28:07,0
172,19:28:07,0
406,19:28:07,0
343,19:28:07,0
6002,19:28:07,0.1
8945,19:28:07,0
6350,19:28:07,0
6211,19:28:07,0
582,19:28:07,0
6007,19:28:07,0
11805,19:28:07,0.2
8914,19:28:07,0
8987,19:28:07,0
141,19:28:08,0.1
395,19:28:08,0
9158,19:28:08,0
249,19:28:08,0
6043,19:28:08,0.4
8978,19:28:08,0
6020,19:28:08,0
6338,19:28:08,0
172,19:28:08,0
406,19:28:08,0
343,19:28:08,0
6002,19:28:08,0.7
8945,19:28:08,0
6350,19:28:08,0
6211,19:28:08,0
582,19:28:08,0
6007,19:28:08,0
11805,19:28:08,1.3
8914,19:28:08,0
8987,19:28:08,0
141,19:28:09,0.4
395,19:28:09,0.1
9158,19:28:09,0
249,19:28:09,0
6043,19:28:09,0.8
8978,19:28:09,0
6020,19:28:09,0
6338,19:28:09,0
172,19:28:09,0
406,19:28:09,0
343,19:28:09,0
6002,19:28:09,0.2
8945,19:28:09,0
6350,19:28:09,0
6211,19:28:09,0
582,19:28:09,0
6007,19:28:09,0
11805,19:28:09,0.1
8914,19:28:09,0
8987,19:28:09,0
141,19:28:10,0.1
395,19:28:10,0
9158,19:28:10,0
249,19:28:10,0
6043,19:28:10,0.5
8978,19:28:10,0
6020,19:28:10,0
6338,19:28:10,0
172,19:28:10,0
406,19:28:10,0
343,19:28:10,0
6002,19:28:10,0.1
8945,19:28:10,0
6350,19:28:10,0
6211,19:28:10,0
582,19:28:10,0
6007,19:28:10,0
11805,19:28:10,0
8914,19:28:10,0
8987,19:28:10,0
141,19:28:11,0
395,19:28:11,0
9158,19:28:11,0
249,19:28:11,0
6043,19:28:11,1.1
8978,19:28:11,0
6020,19:28:11,0
6338,19:28:11,0
172,19:28:11,0
406,19:28:11,0
343,19:28:11,0
6002,19:28:11,0
8945,19:28:11,0
6350,19:28:11,0
6211,19:28:11,0
582,19:28:11,0
6007,19:28:11,0
11805,19:28:11,0
8914,19:28:11,0
8987,19:28:11,0
141,19:28:12,4
395,19:28:12,0.1
9158,19:28:12,0.3
249,19:28:12,0
6043,19:28:12,1.3
8978,19:28:12,0
6020,19:28:12,0
6338,19:28:12,0
172,19:28:12,0
406,19:28:12,0
343,19:28:12,0
6002,19:28:12,0.2
8945,19:28:12,0
6350,19:28:12,0
6211,19:28:12,0
582,19:28:12,0
6007,19:28:12,0
11805,19:28:12,0
8914,19:28:12,0
8987,19:28:12,0
141,19:28:13,0.1
395,19:28:13,0
9158,19:28:13,0
249,19:28:13,0
6043,19:28:13,0.3
8978,19:28:13,0
6020,19:28:13,0
6338,19:28:13,0
172,19:28:13,0
406,19:28:13,0
343,19:28:13,0
6002,19:28:13,0.5
8945,19:28:13,0
6350,19:28:13,0
6211,19:28:13,0
582,19:28:13,0
6007,19:28:13,0
11805,19:28:13,0
8914,19:28:13,0
8987,19:28:13,0
141,19:28:14,0.4
395,19:28:14,0
9158,19:28:14,0
249,19:28:14,0
6043,19:28:14,1.2
8978,19:28:14,0
6020,19:28:14,0
6338,19:28:14,0
172,19:28:14,0
406,19:28:14,0
343,19:28:14,0
6002,19:28:14,0.1
8945,19:28:14,0
6350,19:28:14,0
6211,19:28:14,0
582,19:28:14,0
6007,19:28:14,0.1
11805,19:28:14,0
8914,19:28:14,0
8987,19:28:14,0
141,19:28:15,0.4
395,19:28:15,0
9158,19:28:15,0
249,19:28:15,0
6043,19:28:15,1
8978,19:28:15,0.2
6020,19:28:15,0
6338,19:28:15,0
172,19:28:15,0
406,19:28:15,0.6
343,19:28:15,0
6002,19:28:15,0.6
8945,19:28:15,0
6350,19:28:15,0
6211,19:28:15,0
582,19:28:15,0
6007,19:28:15,0
11805,19:28:15,0
8914,19:28:15,0
8987,19:28:15,0
141,19:28:16,0.2
395,19:28:16,0
9158,19:28:16,0
249,19:28:16,0
6043,19:28:16,0.9
8978,19:28:16,0
6020,19:28:16,0
6338,19:28:16,0
172,19:28:16,0
406,19:28:16,0
343,19:28:16,0
6002,19:28:16,0.3
8945,19:28:16,0
6350,19:28:16,0
6211,19:28:16,0
582,19:28:16,0
6007,19:28:16,0
11805,19:28:16,0
8914,19:28:16,0
8987,19:28:16,0
141,19:28:17,0.4
395,19:28:17,0
9158,19:28:17,0
249,19:28:17,0
6043,19:28:17,1
8978,19:28:17,0
6020,19:28:17,0
6338,19:28:17,0
172,19:28:17,0
406,19:28:17,0
343,19:28:17,0
6002,19:28:17,0.2
8945,19:28:17,0
6350,19:28:17,0
6211,19:28:17,0
582,19:28:17,0
6007,19:28:17,0
11805,19:28:17,0
8914,19:28:17,0
8987,19:28:17,0
141,19:28:18,0.2
395,19:28:18,0
9158,19:28:18,0
249,19:28:18,0
6043,19:28:18,0.9
8978,19:28:18,0
6020,19:28:18,0
6338,19:28:18,0
172,19:28:18,0
406,19:28:18,0
343,19:28:18,0
6002,19:28:18,0.2
8945,19:28:18,0
6350,19:28:18,0
6211,19:28:18,0
582,19:28:18,0
6007,19:28:18,0
11805,19:28:18,0
8914,19:28:18,0
8987,19:28:18,0
141,19:28:19,0.3
395,19:28:19,0
9158,19:28:19,0
249,19:28:19,0
6043,19:28:19,0.9
8978,19:28:19,0
6020,19:28:19,0
6338,19:28:19,0
172,19:28:19,0
406,19:28:19,0
343,19:28:19,0
6002,19:28:19,0.2
8945,19:28:19,0
6350,19:28:19,0
6211,19:28:19,0
582,19:28:19,0
6007,19:28:19,0
11805,19:28:19,0
8914,19:28:19,0
8987,19:28:19,0
141,19:28:20,0.2
395,19:28:20,0
9158,19:28:20,0
249,19:28:20,0
6043,19:28:20,0.8
8978,19:28:20,0
6020,19:28:20,0
6338,19:28:20,0
172,19:28:20,0
406,19:28:20,0.2
343,19:28:20,0
6002,19:28:20,0.1
8945,19:28:20,0
6350,19:28:20,0
6211,19:28:20,0
582,19:28:20,0
6007,19:28:20,0
11805,19:28:20,0
8914,19:28:20,0
8987,19:28:20,0
141,19:28:22,0.2
395,19:28:22,0
9158,19:28:22,0
249,19:28:22,0
6043,19:28:22,0.9
8978,19:28:22,0
6020,19:28:22,0
6338,19:28:22,0
172,19:28:22,0
406,19:28:22,0
343,19:28:22,0
6002,19:28:22,0
8945,19:28:22,0
6350,19:28:22,0
6211,19:28:22,0
582,19:28:22,0
6007,19:28:22,0
11805,19:28:22,0
8914,19:28:22,0
8987,19:28:22,0
141,19:28:23,1.4
395,19:28:23,0
9158,19:28:23,0.2
249,19:28:23,0
6043,19:28:23,0.6
8978,19:28:23,0
6020,19:28:23,0
6338,19:28:23,0
172,19:28:23,0
406,19:28:23,0
343,19:28:23,0
6002,19:28:23,0
8945,19:28:23,0
6350,19:28:23,0
6211,19:28:23,0
582,19:28:23,0
6007,19:28:23,0
11805,19:28:23,0
8914,19:28:23,0
8987,19:28:23,0
141,19:28:24,0.1
395,19:28:24,0
9158,19:28:24,0
249,19:28:24,0
6043,19:28:24,0.4
8978,19:28:24,0
6020,19:28:24,0
6338,19:28:24,0
172,19:28:24,0
406,19:28:24,0
343,19:28:24,0
6002,19:28:24,0
8945,19:28:24,0
6350,19:28:24,0
6211,19:28:24,0
582,19:28:24,0
6007,19:28:24,0
11805,19:28:24,0
8914,19:28:24,0
8987,19:28:24,0
141,19:28:25,0.1
395,19:28:25,0
9158,19:28:25,0
249,19:28:25,0
6043,19:28:25,1.3
8978,19:28:25,0
6020,19:28:25,0
6338,19:28:25,0
172,19:28:25,0
406,19:28:25,0
343,19:28:25,0
6002,19:28:25,0.3
8945,19:28:25,0
6350,19:28:25,0
6211,19:28:25,0
582,19:28:25,0
6007,19:28:25,0
11805,19:28:25,0
8914,19:28:25,0
8987,19:28:25,0
141,19:28:26,0.4
395,19:28:26,0
9158,19:28:26,0
249,19:28:26,0
6043,19:28:26,1.2
8978,19:28:26,0
6020,19:28:26,0
6338,19:28:26,0
172,19:28:26,0
406,19:28:26,0.1
343,19:28:26,0
6002,19:28:26,0.2
8945,19:28:26,0
6350,19:28:26,0
6211,19:28:26,0
582,19:28:26,0
6007,19:28:26,0
11805,19:28:26,0
8914,19:28:26,0
8987,19:28:26,0
141,19:28:27,0.4
395,19:28:27,0.1
9158,19:28:27,0
249,19:28:27,0
6043,19:28:27,1.3
8978,19:28:27,0
6020,19:28:27,0
6338,19:28:27,0
172,19:28:27,0
406,19:28:27,0
343,19:28:27,0
6002,19:28:27,0.2
8945,19:28:27,0
6350,19:28:27,0
6211,19:28:27,0
582,19:28:27,0
6007,19:28:27,0
11805,19:28:27,0
8914,19:28:27,0
8987,19:28:27,0
141,19:28:28,0.4
395,19:28:28,0
9158,19:28:28,0
249,19:28:28,0
6043,19:28:28,1.2
8978,19:28:28,0
6020,19:28:28,0
6338,19:28:28,0
172,19:28:28,0
406,19:28:28,0
343,19:28:28,0
6002,19:28:28,0.2
8945,19:28:28,0
6350,19:28:28,0
6211,19:28:28,0
582,19:28:28,0
6007,19:28:28,0
11805,19:28:28,0
8914,19:28:28,0
8987,19:28:28,0
141,19:28:29,0.4
395,19:28:29,0
9158,19:28:29,0
249,19:28:29,0
6043,19:28:29,1
8978,19:28:29,0
6020,19:28:29,0
6338,19:28:29,0
172,19:28:29,0
406,19:28:29,0
343,19:28:29,0
6002,19:28:29,0.3
8945,19:28:29,0
6350,19:28:29,0
6211,19:28:29,0
582,19:28:29,0
6007,19:28:29,0
11805,19:28:29,0.1
8914,19:28:29,0
8987,19:28:29,0
141,19:28:30,14.2
395,19:28:30,0.2
9158,19:28:30,0
249,19:28:30,0
6043,19:28:30,1.1
8978,19:28:30,0
6020,19:28:30,0
6338,19:28:30,0
172,19:28:30,0
406,19:28:30,0
343,19:28:30,0
6002,19:28:30,0
8945,19:28:30,0
6350,19:28:30,0
6211,19:28:30,0
582,19:28:30,0
6007,19:28:30,0
11805,19:28:30,0
8914,19:28:30,0
8987,19:28:30,0
141,19:28:31,4.3
395,19:28:31,0
9158,19:28:31,0
249,19:28:31,0
6043,19:28:31,0.9
8978,19:28:31,0
6020,19:28:31,0
6338,19:28:31,0
172,19:28:31,0
406,19:28:31,0
343,19:28:31,0
6002,19:28:31,0.1
8945,19:28:31,0
6350,19:28:31,0
6211,19:28:31,0
582,19:28:31,0
6007,19:28:31,0
11805,19:28:31,0
8914,19:28:31,0
8987,19:28:31,0
141,19:28:32,0.7
395,19:28:32,0.1
9158,19:28:32,0
249,19:28:32,0
6043,19:28:32,0.7
8978,19:28:32,0.3
6020,19:28:32,0
6338,19:28:32,0
172,19:28:32,0
406,19:28:32,0
343,19:28:32,0
6002,19:28:32,0.4
8945,19:28:32,0
6350,19:28:32,0
6211,19:28:32,0
582,19:28:32,0
6007,19:28:32,0
11805,19:28:32,0
8914,19:28:32,0
8987,19:28:32,0
141,19:28:33,0.7
395,19:28:33,0.1
9158,19:28:33,0
249,19:28:33,0
6043,19:28:33,0.7
8978,19:28:33,0
6020,19:28:33,0
6338,19:28:33,0
172,19:28:33,0
406,19:28:33,0
343,19:28:33,0
6002,19:28:33,0.2
8945,19:28:33,0
6350,19:28:33,0
6211,19:28:33,0
582,19:28:33,0
6007,19:28:33,0
11805,19:28:33,0.2
8914,19:28:33,0
8987,19:28:33,0
141,19:28:34,0.1
395,19:28:34,0
9158,19:28:34,0
249,19:28:34,0
6043,19:28:34,0.9
8978,19:28:34,0
6020,19:28:34,0
6338,19:28:34,0
172,19:28:34,0
406,19:28:34,0
343,19:28:34,0
6002,19:28:34,0.3
8945,19:28:34,0
6350,19:28:34,0
6211,19:28:34,0
582,19:28:34,0
6007,19:28:34,0
11805,19:28:34,0
